,timestamp,indor1,indor2,indor3,external,flat,building,surface
3589,05/03/22 12:00,21.25,17.34,16.93,18.15,0.58,3.18,417.0
3590,05/03/22 13:00,21.33,17.38,17.04,17.9,0.55,3.2,417.0
3591,05/03/22 14:00,21.19,16.85,16.86,17.86,0.11,2.79,417.0
3592,05/03/22 15:00,21.41,17.0,17.02,17.94,0.51,3.18,417.0
3593,05/03/22 16:00,21.53,17.06,17.16,17.24,0.11,2.29,417.0
3594,05/03/22 17:00,21.04,16.66,16.74,16.97,0.11,0.59,417.0
3595,05/03/22 18:00,20.69,16.45,16.46,15.66,0.11,0.59,417.0
3596,05/03/22 19:00,20.54,16.31,16.25,14.18,0.11,0.59,417.0
3597,05/03/22 20:00,20.35,16.18,16.13,14.04,0.11,0.58,417.0
3598,05/03/22 21:00,20.23,16.1,16.06,13.77,0.11,0.6,417.0
3599,05/03/22 22:00,20.14,15.98,15.94,12.87,0.11,0.6,417.0
3600,05/03/22 23:00,20.26,16.48,16.1,12.95,0.56,1.02,417.0
3601,06/03/22 00:00,22.52,21.96,21.85,19.27,0.09,0.54,417.0
3602,06/03/22 01:00,22.48,21.96,21.81,19.31,0.09,0.54,417.0
3603,06/03/22 02:00,22.47,21.96,21.82,18.92,0.09,0.55,417.0
3604,06/03/22 03:00,22.47,21.9,21.8,18.83,0.09,0.55,417.0
3605,06/03/22 04:00,22.47,21.91,21.81,19.48,0.09,0.54,417.0
3606,06/03/22 05:00,22.5,21.87,21.87,20.27,0.89,1.24,417.0
3607,06/03/22 06:00,22.56,21.72,21.89,20.81,1.81,3.96,417.0
3608,06/03/22 07:00,22.24,21.42,21.75,21.41,2.93,5.61,417.0
3609,06/03/22 08:00,22.09,21.29,21.63,22.15,2.71,5.36,417.0
3610,06/03/22 09:00,21.95,21.29,21.6,22.76,2.77,5.44,417.0
3611,06/03/22 10:00,22.02,21.39,21.59,23.4,2.85,3.98,417.0
3612,06/03/22 11:00,21.99,21.28,21.48,23.2,2.67,3.14,417.0
3613,06/03/22 12:00,22.11,21.51,21.52,22.35,1.62,3.78,417.0
3614,06/03/22 13:00,22.11,21.49,21.52,21.27,2.25,4.88,417.0
3615,06/03/22 14:00,22.12,21.41,21.58,20.86,2.36,5.01,417.0
3616,06/03/22 15:00,22.17,21.42,21.63,20.97,2.18,4.89,417.0
3617,06/03/22 16:00,22.4,21.53,21.74,20.93,0.65,2.85,417.0
3618,06/03/22 17:00,22.56,21.82,21.84,20.7,0.09,0.54,417.0
3619,06/03/22 18:00,22.55,21.85,21.83,20.56,0.09,0.54,417.0
3620,06/03/22 19:00,22.56,21.9,21.84,20.32,0.09,0.56,417.0
3621,06/03/22 20:00,22.56,21.88,21.83,20.2,0.09,0.56,417.0
3622,06/03/22 21:00,22.45,21.9,21.82,19.45,0.09,0.54,417.0
3623,06/03/22 22:00,22.45,21.88,21.79,18.94,0.09,0.55,417.0
3624,06/03/22 23:00,22.36,21.88,21.79,18.73,0.09,0.55,417.0
3625,07/03/22 00:00,25.6,25.01,24.86,22.9,0.08,0.53,417.0
3626,07/03/22 01:00,25.46,24.96,24.84,22.39,0.08,0.52,417.0
3627,07/03/22 02:00,25.45,24.9,24.78,22.16,0.08,0.52,417.0
3628,07/03/22 03:00,25.4,24.88,24.75,21.66,0.08,0.52,417.0
3629,07/03/22 04:00,25.41,24.83,24.72,21.76,0.08,0.52,417.0
3630,07/03/22 05:00,25.46,24.91,24.82,22.36,0.08,0.54,417.0
3631,07/03/22 06:00,25.65,25.27,25.01,24.87,0.08,0.53,417.0
3632,07/03/22 07:00,25.78,25.66,25.15,26.47,0.08,0.53,417.0
3633,07/03/22 08:00,25.94,25.96,25.22,28.06,0.07,0.52,417.0
3634,07/03/22 09:00,26.07,26.09,25.34,29.04,0.07,0.52,417.0
3635,07/03/22 10:00,26.17,26.06,25.4,29.72,0.07,0.52,417.0
3636,07/03/22 11:00,26.34,26.08,25.55,30.68,0.08,0.52,417.0
3637,07/03/22 12:00,26.52,26.08,25.66,31.41,0.08,0.53,417.0
3638,07/03/22 13:00,26.68,26.08,25.81,31.9,0.08,0.54,417.0
3639,07/03/22 14:00,27.15,26.2,26.29,32.21,0.08,0.53,417.0
3640,07/03/22 15:00,27.69,26.28,26.9,32.76,0.07,0.53,417.0
3641,07/03/22 16:00,27.8,26.38,27.12,32.69,0.07,0.52,417.0
3642,07/03/22 17:00,27.62,26.34,26.89,32.08,0.07,0.52,417.0
3643,07/03/22 18:00,27.1,26.32,26.35,30.27,0.07,0.52,417.0
3644,07/03/22 19:00,26.89,26.23,26.18,26.42,0.08,0.53,417.0
3645,07/03/22 20:00,26.75,26.14,26.06,24.91,0.07,0.52,417.0
3646,07/03/22 21:00,26.74,26.08,25.95,23.19,0.07,0.53,417.0
3647,07/03/22 22:00,26.64,26.0,25.87,22.08,0.07,0.54,417.0
3648,07/03/22 23:00,26.6,25.97,25.79,21.44,0.07,0.53,417.0
3649,08/03/22 00:00,25.62,25.1,24.99,22.11,0.08,0.58,417.0
3650,08/03/22 01:00,25.59,25.11,24.96,22.07,0.08,0.58,417.0
3651,08/03/22 02:00,25.59,25.13,24.93,21.6,0.08,0.57,417.0
3652,08/03/22 03:00,25.59,25.13,24.95,21.53,0.08,0.57,417.0
3653,08/03/22 04:00,25.59,25.13,24.93,21.1,0.08,0.58,417.0
3654,08/03/22 05:00,25.44,24.9,24.85,21.85,1.83,2.28,417.0
3655,08/03/22 06:00,24.09,23.34,23.76,23.73,6.95,9.39,417.0
3656,08/03/22 07:00,23.59,23.18,23.22,25.08,6.88,9.57,417.0
3657,08/03/22 08:00,23.3,23.13,22.93,26.44,7.19,9.85,417.0
3658,08/03/22 09:00,23.05,23.01,22.72,27.78,7.36,10.02,417.0
3659,08/03/22 10:00,23.09,22.94,22.69,27.98,6.86,8.01,417.0
3660,08/03/22 11:00,23.09,23.02,22.75,28.95,5.56,6.07,417.0
3661,08/03/22 12:00,23.3,23.05,22.89,29.5,5.5,5.88,417.0
3662,08/03/22 13:00,23.29,22.78,22.88,30.04,6.5,8.91,417.0
3663,08/03/22 14:00,23.47,22.86,23.48,30.69,6.37,9.0,417.0
3664,08/03/22 15:00,23.75,22.98,23.86,30.7,6.58,9.21,417.0
3665,08/03/22 16:00,24.97,23.39,24.49,30.74,1.86,4.17,417.0
3666,08/03/22 17:00,25.77,24.3,25.01,30.64,0.07,0.57,417.0
3667,08/03/22 18:00,25.52,24.52,24.78,28.7,0.07,0.57,417.0
3668,08/03/22 19:00,25.49,24.7,24.74,27.72,0.08,0.57,417.0
3669,08/03/22 20:00,25.41,24.75,24.75,25.15,0.08,0.57,417.0
3670,08/03/22 21:00,25.4,24.75,24.76,24.1,0.07,0.57,417.0
3671,08/03/22 22:00,25.41,24.78,24.82,24.31,0.08,0.58,417.0
3672,08/03/22 23:00,25.42,24.8,24.8,24.3,0.08,0.59,417.0
3673,09/03/22 00:00,23.51,22.95,22.96,19.23,0.09,0.54,417.0
3674,09/03/22 01:00,23.51,22.95,22.95,18.97,0.09,0.54,417.0
3675,09/03/22 02:00,23.51,22.96,22.96,18.61,0.09,0.55,417.0
3676,09/03/22 03:00,23.51,22.94,22.98,18.64,0.09,0.55,417.0
3677,09/03/22 04:00,23.51,22.95,22.94,18.58,0.08,0.55,417.0
3678,09/03/22 05:00,23.51,22.94,22.98,18.55,0.09,0.55,417.0
3679,09/03/22 06:00,23.51,22.95,22.96,19.37,0.09,0.55,417.0
3680,09/03/22 07:00,23.52,22.96,23.02,20.21,0.09,0.54,417.0
3681,09/03/22 08:00,23.67,23.08,23.11,21.1,0.08,0.54,417.0
3682,09/03/22 09:00,23.92,23.25,23.28,21.55,0.09,0.54,417.0
3683,09/03/22 10:00,23.96,23.3,23.29,21.9,0.09,0.54,417.0
3684,09/03/22 11:00,24.09,23.33,23.43,22.05,0.09,0.55,417.0
3685,09/03/22 12:00,24.18,23.37,23.45,22.43,0.09,0.54,417.0
3686,09/03/22 13:00,24.18,23.39,23.47,22.66,0.09,0.54,417.0
3687,09/03/22 14:00,24.26,23.42,23.57,22.69,0.08,0.54,417.0
3688,09/03/22 15:00,24.61,23.5,23.95,21.66,0.09,0.54,417.0
3689,09/03/22 16:00,24.59,23.53,23.96,21.61,0.09,0.54,417.0
3690,09/03/22 17:00,24.3,23.5,23.66,21.14,0.09,0.54,417.0
3691,09/03/22 18:00,24.15,23.41,23.53,20.05,0.09,0.54,417.0
3692,09/03/22 19:00,24.02,23.37,23.43,19.06,0.09,0.54,417.0
3693,09/03/22 20:00,23.98,23.31,23.37,19.06,0.09,0.54,417.0
3694,09/03/22 21:00,23.88,23.32,23.31,18.6,0.09,0.55,417.0
3695,09/03/22 22:00,23.85,23.25,23.3,18.33,0.09,0.55,417.0
3696,09/03/22 23:00,23.78,23.23,23.24,18.17,0.09,0.55,417.0
3697,13/03/22 00:00,18.98,16.62,15.98,2.11,6.01,6.03,417.0
3698,13/03/22 01:00,18.96,16.65,16.03,1.73,4.87,4.65,417.0
3699,13/03/22 02:00,18.85,16.59,15.88,1.61,6.43,6.02,417.0
3700,13/03/22 03:00,18.83,16.62,15.59,1.43,6.79,6.61,417.0
3701,13/03/22 04:00,18.79,16.53,15.78,1.42,5.91,6.21,417.0
3702,13/03/22 05:00,18.82,17.01,15.76,1.23,6.52,6.63,417.0
3703,13/03/22 06:00,19.66,19.14,16.27,1.77,6.29,6.77,417.0
3704,13/03/22 07:00,18.91,16.82,15.98,4.18,5.29,5.39,417.0
3705,13/03/22 08:00,19.31,17.33,15.96,5.34,3.99,4.11,417.0
3706,13/03/22 09:00,19.82,17.72,16.05,6.11,3.56,3.61,417.0
3707,13/03/22 10:00,19.89,17.59,16.04,7.63,2.7,2.76,417.0
3708,13/03/22 11:00,20.01,17.6,16.09,8.93,3.02,3.03,417.0
3709,13/03/22 12:00,20.02,17.59,16.1,9.52,2.78,2.86,417.0
3710,13/03/22 13:00,20.0,17.59,16.08,10.03,3.06,2.98,417.0
3711,13/03/22 14:00,20.12,17.45,16.14,10.18,2.85,2.61,417.0
3712,13/03/22 15:00,20.2,17.26,16.13,9.91,2.95,2.68,417.0
3713,13/03/22 16:00,20.09,17.29,16.08,9.16,3.07,3.01,417.0
3714,13/03/22 17:00,19.91,17.61,16.05,7.69,3.46,3.5,417.0
3715,13/03/22 18:00,19.88,17.75,16.04,6.49,3.04,3.03,417.0
3716,13/03/22 19:00,19.67,17.61,16.02,5.71,3.27,3.28,417.0
3717,13/03/22 20:00,19.34,17.4,16.04,5.27,3.93,4.06,417.0
3718,13/03/22 21:00,19.28,17.34,15.98,4.97,4.24,4.19,417.0
3719,13/03/22 22:00,19.27,17.19,15.98,4.84,4.4,4.56,417.0
3720,13/03/22 23:00,19.21,17.14,16.0,5.35,3.6,3.79,417.0
3721,14/03/22 00:00,19.11,16.91,16.06,5.46,4.0,4.2,417.0
3722,14/03/22 01:00,19.12,16.92,16.02,5.63,3.92,4.17,417.0
3723,14/03/22 02:00,19.12,17.01,15.98,5.39,4.32,4.29,417.0
3724,14/03/22 03:00,19.12,16.98,16.0,5.22,4.2,4.39,417.0
3725,14/03/22 04:00,19.14,16.98,15.95,5.08,4.15,4.54,417.0
3726,14/03/22 05:00,19.07,16.96,15.99,4.97,3.91,4.28,417.0
3727,14/03/22 06:00,19.36,17.39,16.26,5.3,4.75,5.26,417.0
3728,14/03/22 07:00,21.72,20.09,18.09,5.46,5.5,7.7,417.0
3729,14/03/22 08:00,22.16,20.52,18.56,6.52,5.0,7.67,417.0
3730,14/03/22 09:00,22.54,20.9,18.94,7.81,4.64,7.28,417.0
3731,14/03/22 10:00,22.24,20.71,18.67,9.03,4.26,6.94,417.0
3732,14/03/22 11:00,22.36,20.67,18.56,10.74,4.34,5.46,417.0
3733,14/03/22 12:00,22.58,21.06,18.84,11.53,5.29,5.67,417.0
3734,14/03/22 13:00,22.67,21.02,18.73,12.53,4.49,6.53,417.0
3735,14/03/22 14:00,22.6,20.5,18.56,12.39,3.45,6.15,417.0
3736,14/03/22 15:00,22.72,20.52,18.59,12.11,3.39,5.93,417.0
3737,14/03/22 16:00,22.63,20.43,18.58,11.64,3.5,6.13,417.0
3738,14/03/22 17:00,20.84,18.41,17.14,10.51,1.07,3.2,417.0
3739,14/03/22 18:00,19.98,17.02,16.05,9.19,1.41,1.74,417.0
3740,14/03/22 19:00,19.84,17.51,16.04,8.63,2.13,2.57,417.0
3741,14/03/22 20:00,19.91,17.84,16.09,8.19,2.76,3.17,417.0
3742,14/03/22 21:00,19.95,17.91,16.17,7.52,3.13,3.58,417.0
3743,14/03/22 22:00,19.91,17.77,16.08,7.37,2.75,2.9,417.0
3744,14/03/22 23:00,19.89,17.86,16.06,7.15,2.8,3.06,417.0
3745,15/03/22 00:00,19.91,17.93,16.06,6.99,3.18,3.43,417.0
3746,15/03/22 01:00,19.84,17.84,16.07,6.87,2.84,3.01,417.0
3747,15/03/22 02:00,19.87,17.82,16.01,6.91,2.93,3.22,417.0
3748,15/03/22 03:00,19.87,17.96,16.07,6.66,3.23,3.58,417.0
3749,15/03/22 04:00,19.79,17.89,16.0,6.65,3.05,3.46,417.0
3750,15/03/22 05:00,19.85,17.91,16.06,6.53,2.77,3.23,417.0
3751,15/03/22 06:00,19.93,18.06,16.21,6.74,3.86,4.47,417.0
3752,15/03/22 07:00,22.27,20.54,18.62,7.36,5.35,7.5,417.0
3753,15/03/22 08:00,22.49,21.11,18.93,8.24,4.82,7.47,417.0
3754,15/03/22 09:00,22.36,20.9,18.65,9.11,4.67,7.37,417.0
3755,15/03/22 10:00,22.33,20.74,18.49,9.83,4.61,7.19,417.0
3756,15/03/22 11:00,22.47,20.98,18.66,10.61,5.24,6.32,417.0
3757,15/03/22 12:00,22.44,21.24,18.68,10.97,4.95,5.39,417.0
3758,15/03/22 13:00,22.4,20.56,18.42,11.29,3.74,5.98,417.0
3759,15/03/22 14:00,22.54,20.59,18.56,11.35,3.74,6.41,417.0
3760,15/03/22 15:00,22.55,20.67,18.5,11.41,3.82,6.37,417.0
3761,15/03/22 16:00,22.64,20.64,18.59,11.33,3.72,6.23,417.0
3762,15/03/22 17:00,20.97,18.6,17.31,10.2,1.15,3.33,417.0
3763,15/03/22 18:00,19.81,16.76,15.98,9.28,0.67,1.31,417.0
3764,15/03/22 19:00,19.82,17.44,16.03,8.4,1.95,2.46,417.0
3765,15/03/22 20:00,19.95,17.64,16.14,8.09,2.29,2.9,417.0
3766,15/03/22 21:00,19.97,17.77,16.12,8.22,2.49,3.24,417.0
3767,15/03/22 22:00,19.96,17.73,16.11,8.38,2.35,2.79,417.0
3768,15/03/22 23:00,19.93,17.81,16.1,8.19,3.23,3.45,417.0
3769,16/03/22 00:00,19.96,17.89,16.14,8.17,2.54,2.83,417.0
3770,16/03/22 01:00,19.92,17.79,16.08,7.98,2.73,3.04,417.0
3771,16/03/22 02:00,19.88,17.75,16.07,7.07,3.13,3.23,417.0
3772,16/03/22 03:00,19.78,17.86,16.06,6.72,3.28,3.32,417.0
3773,16/03/22 04:00,19.38,17.04,16.1,6.48,2.92,3.42,417.0
3774,16/03/22 05:00,19.49,17.22,16.09,7.08,3.37,3.92,417.0
3775,16/03/22 06:00,19.93,17.85,16.32,7.93,4.19,4.79,417.0
3776,16/03/22 07:00,22.28,20.5,18.59,8.82,5.27,7.48,417.0
3777,16/03/22 08:00,22.39,20.7,18.84,10.4,4.84,7.47,417.0
3778,16/03/22 09:00,22.17,20.29,18.33,11.96,3.85,6.58,417.0
3779,16/03/22 10:00,22.52,20.41,18.56,13.37,3.56,6.42,417.0
3780,16/03/22 11:00,22.63,20.4,18.53,14.15,3.46,4.4,417.0
3781,16/03/22 12:00,22.69,20.46,18.58,14.66,3.21,3.61,417.0
3782,16/03/22 13:00,22.76,20.42,18.62,15.18,3.16,5.37,417.0
3783,16/03/22 14:00,22.97,20.56,18.79,15.46,2.78,5.51,417.0
3784,16/03/22 15:00,22.98,20.49,18.78,15.17,2.74,5.36,417.0
3785,16/03/22 16:00,22.92,20.52,18.78,14.59,3.08,5.64,417.0
3786,16/03/22 17:00,21.28,18.65,17.54,13.35,0.67,2.82,417.0
3787,16/03/22 18:00,20.02,16.59,16.16,12.18,0.11,0.55,417.0
3788,16/03/22 19:00,19.93,16.68,16.03,10.55,0.84,1.27,417.0
3789,16/03/22 20:00,20.09,17.26,16.19,10.13,1.41,1.94,417.0
3790,16/03/22 21:00,19.87,17.18,16.03,10.15,1.87,2.39,417.0
3791,16/03/22 22:00,20.01,17.46,16.11,9.84,2.43,2.24,417.0
3792,16/03/22 23:00,19.95,17.44,16.03,9.7,2.13,2.51,417.0
3793,17/03/22 00:00,19.98,17.55,16.1,9.49,2.74,2.94,417.0
3794,17/03/22 01:00,20.05,17.71,16.15,9.24,2.88,2.88,417.0
3795,17/03/22 02:00,20.01,17.58,16.12,9.33,2.6,2.62,417.0
3796,17/03/22 03:00,20.0,17.65,16.11,9.21,2.68,3.0,417.0
3797,17/03/22 04:00,20.03,17.68,16.1,9.17,2.48,3.09,417.0
3798,17/03/22 05:00,19.98,17.73,16.12,9.02,2.3,2.88,417.0
3799,17/03/22 06:00,20.44,18.19,16.58,8.95,3.81,4.38,417.0
3800,17/03/22 07:00,22.59,20.79,18.93,9.3,4.68,6.74,417.0
3801,17/03/22 08:00,22.37,20.65,18.46,9.86,4.05,6.78,417.0
3802,17/03/22 09:00,22.25,20.29,18.33,10.36,4.07,6.8,417.0
3803,17/03/22 10:00,22.32,20.38,18.45,11.09,3.87,6.49,417.0
3804,17/03/22 11:00,22.35,20.42,18.45,11.18,4.15,5.14,417.0
3805,17/03/22 12:00,22.37,20.33,18.45,11.59,4.56,4.89,417.0
3806,17/03/22 13:00,22.63,20.79,18.72,12.14,3.98,6.04,417.0
3807,17/03/22 14:00,22.69,20.7,18.64,12.65,3.44,6.02,417.0
3808,17/03/22 15:00,22.78,20.71,18.72,12.67,3.05,5.68,417.0
3809,17/03/22 16:00,22.72,20.71,18.65,12.05,3.26,5.89,417.0
3810,17/03/22 17:00,21.19,18.86,17.56,11.51,0.98,3.11,417.0
3811,17/03/22 18:00,20.05,16.63,16.21,11.06,0.11,0.55,417.0
3812,17/03/22 19:00,19.91,16.76,15.99,11.0,0.7,1.24,417.0
3813,17/03/22 20:00,20.02,17.06,16.09,10.61,1.45,1.8,417.0
3814,17/03/22 21:00,20.05,17.31,16.11,10.22,1.78,2.12,417.0
3815,17/03/22 22:00,19.97,17.31,16.11,10.1,2.34,2.22,417.0
3816,17/03/22 23:00,19.93,17.38,16.07,10.02,2.22,2.41,417.0
3817,18/03/22 00:00,19.96,17.4,16.12,9.78,2.11,2.5,417.0
3818,18/03/22 01:00,19.99,17.48,16.12,9.53,2.21,2.61,417.0
3819,18/03/22 02:00,19.98,17.64,16.07,9.11,2.61,2.98,417.0
3820,18/03/22 03:00,19.98,17.66,16.12,8.92,2.85,3.14,417.0
3821,18/03/22 04:00,20.01,17.73,16.12,8.88,2.53,2.91,417.0
3822,18/03/22 05:00,19.96,17.63,16.1,8.72,2.28,3.03,417.0
3823,18/03/22 06:00,20.49,18.18,16.62,8.94,3.93,4.47,417.0
3824,18/03/22 07:00,22.57,20.72,18.9,9.41,4.74,6.84,417.0
3825,18/03/22 08:00,22.22,20.4,18.47,9.87,4.12,6.96,417.0
3826,18/03/22 09:00,22.33,20.39,18.38,10.58,4.05,6.81,417.0
3827,18/03/22 10:00,22.44,20.51,18.45,11.26,3.91,6.58,417.0
3828,18/03/22 11:00,22.48,20.53,18.52,11.57,4.18,5.05,417.0
3829,18/03/22 12:00,22.43,20.42,18.43,12.01,4.17,4.84,417.0
3830,18/03/22 13:00,22.56,20.48,18.56,12.16,4.15,6.28,417.0
3831,18/03/22 14:00,22.68,20.61,18.66,12.34,3.19,5.82,417.0
3832,18/03/22 15:00,22.74,20.63,18.64,12.22,3.26,6.06,417.0
3833,18/03/22 16:00,22.8,20.77,18.79,11.6,3.03,5.7,417.0
3834,18/03/22 17:00,21.17,18.84,17.53,11.38,0.95,3.1,417.0
3835,18/03/22 18:00,20.08,16.66,16.21,10.56,0.11,0.55,417.0
3836,18/03/22 19:00,19.95,16.66,16.01,9.55,0.7,1.15,417.0
3837,18/03/22 20:00,19.94,17.08,16.08,8.76,1.25,1.73,417.0
3838,18/03/22 21:00,19.86,17.3,16.05,8.68,1.93,2.61,417.0
3839,18/03/22 22:00,19.86,17.38,16.09,8.32,2.39,2.51,417.0
3840,18/03/22 23:00,19.88,17.55,16.11,8.07,2.35,2.47,417.0
3841,19/03/22 00:00,19.93,17.48,16.12,7.83,2.46,2.65,417.0
3842,19/03/22 01:00,19.95,17.57,16.11,7.65,2.45,2.63,417.0
3843,19/03/22 02:00,19.95,17.67,16.1,6.83,2.49,2.91,417.0
3844,19/03/22 03:00,19.95,17.79,16.1,6.17,3.35,3.77,417.0
3845,19/03/22 04:00,19.67,17.31,16.16,6.01,2.77,3.04,417.0
3846,19/03/22 05:00,19.64,17.47,16.13,5.74,3.77,3.84,417.0
3847,19/03/22 06:00,19.63,17.5,16.13,5.58,3.84,4.0,417.0
3848,19/03/22 07:00,19.9,17.76,16.1,7.32,2.73,3.4,417.0
3849,19/03/22 08:00,20.0,17.67,16.1,8.51,2.58,3.13,417.0
3850,19/03/22 09:00,20.03,17.55,16.07,9.63,2.4,2.85,417.0
3851,19/03/22 10:00,19.96,17.29,16.07,10.84,2.1,2.24,417.0
3852,19/03/22 11:00,20.19,17.42,16.15,11.74,2.81,2.3,417.0
3853,19/03/22 12:00,20.1,17.27,16.11,12.29,2.63,2.18,417.0
3854,19/03/22 13:00,20.2,17.33,16.17,12.62,2.61,2.53,417.0
3855,19/03/22 14:00,20.19,17.21,16.11,12.76,2.25,2.23,417.0
3856,19/03/22 15:00,20.21,17.09,16.09,12.72,1.63,1.77,417.0
3857,19/03/22 16:00,20.25,17.29,16.22,12.11,2.26,2.46,417.0
3858,19/03/22 17:00,20.19,17.46,16.11,11.09,2.39,2.53,417.0
3859,19/03/22 18:00,20.09,17.55,16.08,9.65,2.66,2.93,417.0
3860,19/03/22 19:00,20.07,17.7,16.11,9.31,3.0,3.04,417.0
3861,19/03/22 20:00,20.04,17.65,16.13,7.89,2.75,2.89,417.0
3862,19/03/22 21:00,19.99,17.69,16.08,6.94,2.72,2.81,417.0
3863,19/03/22 22:00,19.9,17.81,16.07,6.58,2.95,3.09,417.0
3864,19/03/22 23:00,19.76,17.7,16.09,5.89,3.47,3.77,417.0
3865,20/03/22 00:00,19.4,17.08,16.14,5.01,2.97,3.28,417.0
3866,20/03/22 01:00,19.3,17.04,15.96,5.06,3.9,4.16,417.0
3867,20/03/22 02:00,19.28,17.09,15.92,4.87,4.32,4.65,417.0
3868,20/03/22 03:00,19.14,16.78,15.83,4.77,5.39,5.68,417.0
3869,20/03/22 04:00,19.13,16.74,15.87,4.54,4.95,5.14,417.0
3870,20/03/22 05:00,19.01,16.6,15.94,4.26,5.28,5.57,417.0
3871,20/03/22 06:00,18.98,16.61,15.95,4.92,4.84,4.8,417.0
3872,20/03/22 07:00,19.1,16.89,15.94,6.14,4.76,5.06,417.0
3873,20/03/22 08:00,19.61,17.54,16.0,7.0,3.31,3.58,417.0
3874,20/03/22 09:00,19.91,17.71,16.03,9.02,2.86,3.02,417.0
3875,20/03/22 10:00,20.15,17.62,16.13,10.71,2.89,2.88,417.0
3876,20/03/22 11:00,20.21,17.58,16.13,12.11,2.76,2.82,417.0
3877,20/03/22 12:00,20.19,17.45,16.13,12.75,2.14,2.32,417.0
3878,20/03/22 13:00,20.26,17.46,16.17,13.07,2.07,2.2,417.0
3879,20/03/22 14:00,20.33,17.3,16.15,13.07,2.03,2.36,417.0
3880,20/03/22 15:00,20.17,17.06,16.15,12.73,2.06,2.35,417.0
3881,20/03/22 16:00,20.23,17.4,16.12,11.87,2.58,2.9,417.0
3882,20/03/22 17:00,20.15,17.54,16.14,9.74,2.19,2.54,417.0
3883,20/03/22 18:00,20.11,17.69,16.11,8.52,2.87,2.91,417.0
3884,20/03/22 19:00,20.07,17.69,16.1,8.22,2.88,3.01,417.0
3885,20/03/22 20:00,19.98,17.72,16.08,7.52,3.1,3.01,417.0
3886,20/03/22 21:00,20.01,17.72,16.07,7.48,2.64,2.78,417.0
3887,20/03/22 22:00,20.02,17.79,16.06,7.14,2.69,3.04,417.0
3888,20/03/22 23:00,20.02,17.84,16.04,7.22,2.83,3.2,417.0
3889,21/03/22 00:00,19.98,17.79,16.06,6.84,2.8,3.03,417.0
3890,21/03/22 01:00,20.0,17.87,16.07,6.66,2.88,3.0,417.0
3891,21/03/22 02:00,19.86,17.79,15.99,6.85,3.03,3.03,417.0
3892,21/03/22 03:00,19.86,17.92,16.02,6.52,3.15,3.51,417.0
3893,21/03/22 04:00,19.49,17.44,16.12,5.59,3.32,3.71,417.0
3894,21/03/22 05:00,19.24,17.11,16.01,4.81,3.29,3.79,417.0
3895,21/03/22 06:00,19.42,17.38,16.2,4.99,4.7,5.25,417.0
3896,21/03/22 07:00,22.15,20.6,18.47,6.54,5.99,8.12,417.0
3897,21/03/22 08:00,22.54,21.22,18.91,7.79,5.21,7.88,417.0
3898,21/03/22 09:00,22.3,20.88,18.5,9.04,4.34,6.94,417.0
3899,21/03/22 10:00,22.3,20.43,18.32,10.44,3.72,6.33,417.0
3900,21/03/22 11:00,22.54,20.64,18.55,11.36,3.61,5.68,417.0
3901,21/03/22 12:00,22.52,20.6,18.42,12.0,3.82,4.37,417.0
3902,21/03/22 13:00,22.59,20.67,18.53,12.54,3.63,5.99,417.0
3903,21/03/22 14:00,22.71,20.55,18.6,12.84,3.34,6.06,417.0
3904,21/03/22 15:00,22.91,20.54,18.79,12.68,2.86,5.58,417.0
3905,21/03/22 16:00,22.93,20.61,18.8,12.12,3.33,5.67,417.0
3906,21/03/22 17:00,21.23,18.84,17.55,10.96,1.05,3.15,417.0
3907,21/03/22 18:00,19.94,16.68,16.13,9.05,0.65,1.1,417.0
3908,21/03/22 19:00,19.96,17.31,16.06,8.13,1.14,1.69,417.0
3909,21/03/22 20:00,19.83,17.43,15.99,7.25,1.83,2.24,417.0
3910,21/03/22 21:00,19.89,17.75,16.04,6.73,2.63,3.01,417.0
3911,21/03/22 22:00,19.88,17.82,16.08,6.18,2.78,3.32,417.0
3912,21/03/22 23:00,19.86,17.88,16.15,5.7,3.25,3.86,417.0
3913,22/03/22 00:00,19.51,17.16,16.11,5.38,3.03,3.4,417.0
3914,22/03/22 01:00,19.43,17.05,15.99,4.95,3.59,4.07,417.0
3915,22/03/22 02:00,19.41,17.09,16.03,5.26,3.51,3.94,417.0
3916,22/03/22 03:00,19.37,17.04,15.92,5.24,4.64,4.77,417.0
3917,22/03/22 04:00,19.26,16.84,15.92,4.71,4.8,5.49,417.0
3918,22/03/22 05:00,19.23,16.75,15.97,4.78,4.23,4.85,417.0
3919,22/03/22 06:00,19.48,17.21,16.39,5.64,7.0,7.54,417.0
3920,22/03/22 07:00,22.11,20.32,18.5,7.39,6.27,8.95,417.0
3921,22/03/22 08:00,23.24,21.4,19.45,8.83,5.97,8.65,417.0
3922,22/03/22 09:00,23.73,21.85,19.86,10.13,4.94,7.65,417.0
3923,22/03/22 10:00,24.09,22.2,20.17,11.34,4.75,7.46,417.0
3924,22/03/22 11:00,24.25,22.46,20.35,12.8,4.52,5.73,417.0
3925,22/03/22 12:00,24.32,22.57,20.49,13.54,4.46,5.72,417.0
3926,22/03/22 13:00,24.58,22.76,20.71,14.04,4.4,6.95,417.0
3927,22/03/22 14:00,24.78,23.0,20.91,14.17,4.26,6.96,417.0
3928,22/03/22 15:00,24.87,23.24,20.96,14.08,4.08,6.77,417.0
