,Timestamp,Power (W),Timestamp_clock,temp,press,humid
165,2018-08-02,70248.76578999999,04:30:00+1,17.69999999999999,1008,50
166,2018-08-02,70814.86656,04:40:00+1,17.69999999999999,1008,50
167,2018-08-02,71622.26534999999,04:50:00+1,17.69999999999999,1008,50
168,2018-08-02,69483.97001,05:00:00+1,17.69999999999999,1008,50
169,2018-08-02,68790.36952,05:10:00+1,17.69999999999999,1008,50
170,2018-08-02,67259.77037,05:20:00+1,17.69999999999999,1008,50
171,2018-08-02,69196.96462,05:30:00+1,17.69999999999999,1008,50
172,2018-08-02,69584.86504,05:40:00+1,17.69999999999999,1008,50
173,2018-08-02,68406.56658,05:50:00+1,17.69999999999999,1008,50
174,2018-08-02,67238.27588,06:00:00+1,17.69999999999999,1008,50
175,2018-08-02,64642.86978,06:10:00+1,17.69999999999999,1008,50
176,2018-08-02,64874.86223,06:20:00+1,17.69999999999999,1008,50
177,2018-08-02,71961.85841,06:30:00+1,17.69999999999999,1008,50
178,2018-08-02,67462.56576,06:40:00+1,17.69999999999999,1008,50
179,2018-08-02,67644.67452,06:50:00+1,17.69999999999999,1008,50
180,2018-08-02,68642.17247,07:00:00+1,17.69999999999999,1008,50
181,2018-08-02,64790.167100000006,07:10:00+1,17.69999999999999,1008,50
182,2018-08-02,66875.46554,07:20:00+1,17.69999999999999,1008,50
183,2018-08-02,67721.97305,07:30:00+1,17.69999999999999,1008,50
184,2018-08-02,60443.9694,07:40:00+1,17.69999999999999,1008,50
185,2018-08-02,59712.97231,07:50:00+1,17.69999999999999,1008,50
186,2018-08-02,60614.473269999995,08:00:00+1,17.69999999999999,1008,50
187,2018-08-02,58587.16606,08:10:00+1,17.69999999999999,1008,50
188,2018-08-02,58749.12103,08:20:00+1,17.69999999999999,1008,50
189,2018-08-02,58977.54816,08:30:00+1,17.69999999999999,1008,50
190,2018-08-02,58386.943,08:40:00+1,17.69999999999999,1008,50
191,2018-08-02,59654.075000000004,08:50:00+1,17.69999999999999,1008,50
192,2018-08-02,59110.891,09:00:00+1,17.69999999999999,1008,50
193,2018-08-02,58739.128,09:10:00+1,17.69999999999999,1008,50
194,2018-08-02,59021.381,09:20:00+1,17.69999999999999,1008,50
